group_id,time_bin,focal_stance_revealed,stance_in_this_window,initial_alignment,post_stance_differences,time_seconds,matchedQuestion,matchedDomain,matchedTolerance,stance,pct_expect_commonality,post_stance_shared_reality,post_stance_shared_reality_agree_count,post_stance_shared_reality_confidence,post_stance_topic_scope,post_stance_topic_scope_agree_count,post_stance_topic_scope_confidence,post_stance_inner_state_dimension,post_stance_inner_state_dimension_agree_count,post_stance_inner_state_dimension_confidence,conversational_goal,conversational_goal_agree_count,conversational_goal_confidence
eager-aquamarine,2,True,False,disagreement,False,45,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
eager-aquamarine,4,True,False,disagreement,False,75,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
eager-aquamarine,6,True,False,disagreement,False,105,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
eager-aquamarine,7,True,False,disagreement,False,120,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,2,majority
eager-aquamarine,9,True,False,disagreement,False,150,Are you a parent or caregiver?,identity,4,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
eager-aquamarine,10,True,False,disagreement,False,165,Are you a parent or caregiver?,identity,4,opposing,0.0,True,3,unanimous,different_topic,3,unanimous,shared_feelings,2,majority,finding_commonality,3,unanimous
eager-aquamarine,11,True,False,disagreement,False,180,Are you a parent or caregiver?,identity,4,opposing,0.0,False,2,majority,rapport_only,2,majority,none,2,majority,rapport_building,3,unanimous
eerie-white,2,False,False,not_discussed,False,45,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
eerie-white,3,False,False,not_discussed,False,60,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
eerie-white,4,True,True,agreement,False,75,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,stance_sharing,3,unanimous
eerie-white,8,True,False,agreement,False,135,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
eerie-white,9,True,False,agreement,False,150,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
eerie-white,10,True,False,agreement,False,165,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,False,3,unanimous,none,2,majority,none,3,unanimous,stance_sharing,2,majority
eerie-white,12,True,False,agreement,False,195,Do you enjoy being outdoors?,arbitrary,4,opposing,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
electrical-harlequin,0,False,False,not_discussed,False,15,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
electrical-harlequin,2,False,False,not_discussed,False,45,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
electrical-harlequin,3,True,True,agreement,False,60,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,stance_sharing,3,unanimous
electrical-harlequin,5,True,False,agreement,False,90,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,stance_sharing,2,majority
electrical-harlequin,6,True,False,agreement,False,105,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
electrical-harlequin,7,True,False,agreement,False,120,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
electrical-harlequin,8,True,False,agreement,False,135,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,2,majority
electrical-harlequin,10,True,False,agreement,False,165,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,sharing_experience,3,unanimous
empty-amber,0,False,False,not_discussed,False,15,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
empty-amber,1,False,False,not_discussed,False,30,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
empty-amber,4,True,True,disagreement,True,75,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
empty-amber,5,True,False,disagreement,False,90,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
empty-amber,6,True,False,disagreement,False,105,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,finding_commonality,2,majority
empty-amber,9,True,False,disagreement,False,150,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,2,majority
empty-amber,11,True,False,disagreement,True,180,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,2,majority
empty-amber,12,True,False,disagreement,False,195,Do you enjoy being outdoors?,arbitrary,3,opposing,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
encouraging-violet,1,False,False,unclear,False,30,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
encouraging-violet,4,True,True,disagreement,True,75,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
encouraging-violet,6,True,False,disagreement,False,105,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
encouraging-violet,10,True,False,disagreement,False,165,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,sharing_experience,3,unanimous
encouraging-violet,11,True,False,disagreement,False,180,Do you enjoy being outdoors?,arbitrary,4,opposing,0.5,True,3,unanimous,related_subtopic,3,unanimous,shared_thoughts,3,unanimous,finding_commonality,3,unanimous
enthusiastic-coffee,2,False,False,not_discussed,False,45,Do you live in a warm climate?,background,2,opposing,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
enthusiastic-coffee,6,True,True,agreement,False,105,Do you live in a warm climate?,background,2,opposing,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,stance_sharing,2,majority
enthusiastic-coffee,8,True,False,agreement,False,135,Do you live in a warm climate?,background,2,opposing,1.0,True,3,unanimous,same_values,3,unanimous,shared_thoughts,3,unanimous,sharing_experience,3,unanimous
enthusiastic-coffee,11,True,False,agreement,False,180,Do you live in a warm climate?,background,2,opposing,1.0,False,2,majority,rapport_only,2,majority,none,2,majority,rapport_building,3,unanimous
entire-coffee,1,False,False,unclear,False,30,Do you live in a city?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
entire-coffee,11,True,True,disagreement,True,180,Do you live in a city?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
entire-coffee,12,True,False,disagreement,False,195,Do you live in a city?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,exploring_nuance,3,unanimous
equivalent-brown,0,False,False,not_discussed,False,15,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,1,False,False,not_discussed,False,30,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,2,majority,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,2,False,False,not_discussed,False,45,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
equivalent-brown,3,False,False,unclear,False,60,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,4,False,False,unclear,False,75,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,5,True,True,agreement,False,90,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
equivalent-brown,6,True,False,agreement,False,105,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
equivalent-brown,7,True,False,agreement,False,120,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
equivalent-brown,8,True,False,agreement,True,135,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
equivalent-brown,9,True,False,agreement,False,150,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,2,majority
equivalent-brown,10,True,False,agreement,False,165,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,11,True,False,agreement,False,180,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
equivalent-brown,12,True,False,agreement,False,195,Do you exercise regularly?,arbitrary,1,shared,0.5,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
ethnic-indigo,1,False,False,not_discussed,False,30,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
ethnic-indigo,2,False,False,unclear,False,45,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
ethnic-indigo,3,False,False,unclear,False,60,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
ethnic-indigo,4,False,False,unclear,False,75,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
ethnic-indigo,5,True,True,agreement,False,90,Do you enjoy spending time with your family?,background,0,shared,1.0,True,3,unanimous,same_values,3,unanimous,shared_feelings,3,unanimous,stance_sharing,3,unanimous
ethnic-indigo,7,True,False,agreement,True,120,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
ethnic-indigo,10,True,False,agreement,False,165,Do you enjoy spending time with your family?,background,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
eventual-cyan,1,False,False,not_discussed,False,30,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,other,3,unanimous
eventual-cyan,2,False,False,not_discussed,False,45,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
eventual-cyan,3,True,True,agreement,False,60,Do you exercise regularly?,arbitrary,0,shared,1.0,False,2,majority,none,2,majority,none,2,majority,stance_sharing,2,majority
eventual-cyan,4,True,False,agreement,True,75,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
eventual-cyan,6,True,False,agreement,True,105,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,2,majority
eventual-cyan,7,True,False,agreement,False,120,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
eventual-cyan,9,True,False,agreement,True,150,Do you exercise regularly?,arbitrary,0,shared,1.0,True,2,majority,related_subtopic,2,majority,shared_thoughts,2,majority,sharing_experience,2,majority
eventual-cyan,10,True,False,agreement,False,165,Do you exercise regularly?,arbitrary,0,shared,1.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
eventual-cyan,11,True,False,agreement,False,180,Do you exercise regularly?,arbitrary,0,shared,1.0,True,3,unanimous,related_subtopic,3,unanimous,shared_feelings,3,unanimous,finding_commonality,3,unanimous
excellent-fuchsia,1,False,False,unclear,False,30,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,stance_sharing,3,unanimous
excellent-fuchsia,2,True,True,disagreement,True,45,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
excellent-fuchsia,3,True,False,disagreement,False,60,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
excellent-fuchsia,4,True,False,disagreement,False,75,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,2,majority,none,2,majority,none,2,majority,finding_commonality,2,majority
excellent-fuchsia,6,True,False,disagreement,False,105,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
excellent-fuchsia,7,True,False,disagreement,False,120,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
excellent-fuchsia,9,True,False,disagreement,False,150,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,sharing_experience,3,unanimous
excellent-fuchsia,10,True,False,disagreement,False,165,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,rapport_only,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
excellent-fuchsia,11,True,False,disagreement,False,180,Have you stayed in the same place for your entire life?,background,3,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,perspective_seeking,3,unanimous
exceptional-maroon,0,False,False,not_discussed,False,15,Can stealing ever be justified?,morality,2,opposing,0.0,False,3,unanimous,none,3,unanimous,none,3,unanimous,rapport_building,3,unanimous
