pid,question,true_response,prob_correct,category,question_domain,matched_domain
5ec5a64c306f255ec98d5cc1,17,3,0.3,different_domain,morality,identity
5ec5a64c306f255ec98d5cc1,18,4,0.1,different_domain,morality,identity
5ec5a64c306f255ec98d5cc1,19,2,0.1,different_domain,morality,identity
5ec5a64c306f255ec98d5cc1,20,4,0.1,different_domain,politics,identity
5ec5a64c306f255ec98d5cc1,21,3,0.25,different_domain,politics,identity
5ec5a64c306f255ec98d5cc1,22,2,0.15,different_domain,politics,identity
5ec5a64c306f255ec98d5cc1,23,2,0.15,different_domain,politics,identity
5ec5a64c306f255ec98d5cc1,24,2,0.05,different_domain,politics,identity
5ec5a64c306f255ec98d5cc1,25,5,0.2,different_domain,preferences,identity
5ec5a64c306f255ec98d5cc1,26,5,0.05,different_domain,preferences,identity
5ec5a64c306f255ec98d5cc1,27,5,0.1,different_domain,preferences,identity
5ec5a64c306f255ec98d5cc1,28,4,0.25,different_domain,preferences,identity
5ec5a64c306f255ec98d5cc1,29,5,0.1,different_domain,preferences,identity
5ec5a64c306f255ec98d5cc1,30,3,0.15,different_domain,religion,identity
5ec5a64c306f255ec98d5cc1,31,1,0.2,different_domain,religion,identity
5ec5a64c306f255ec98d5cc1,32,4,0.15,different_domain,religion,identity
5ec5a64c306f255ec98d5cc1,33,1,0.25,different_domain,religion,identity
5ec5a64c306f255ec98d5cc1,34,2,0.15,different_domain,religion,identity
66313a1d5b7e48589182d3c9,1,4,0.4,different_domain,arbitrary,background
66313a1d5b7e48589182d3c9,2,2,0.2,different_domain,arbitrary,background
66313a1d5b7e48589182d3c9,3,4,0.15,different_domain,arbitrary,background
66313a1d5b7e48589182d3c9,4,1,0.15,different_domain,arbitrary,background
66313a1d5b7e48589182d3c9,5,2,0.3,same_domain,background,background
66313a1d5b7e48589182d3c9,6,1,1.0,same_domain,background,background
66313a1d5b7e48589182d3c9,7,5,0.4,matched,background,background
66313a1d5b7e48589182d3c9,8,3,0.1,same_domain,background,background
66313a1d5b7e48589182d3c9,9,2,0.25,same_domain,background,background
66313a1d5b7e48589182d3c9,10,2,0.1,different_domain,identity,background
66313a1d5b7e48589182d3c9,11,1,0.02,different_domain,identity,background
66313a1d5b7e48589182d3c9,12,5,0.7,different_domain,identity,background
66313a1d5b7e48589182d3c9,13,5,0.05,different_domain,identity,background
66313a1d5b7e48589182d3c9,14,1,0.15,different_domain,identity,background
66313a1d5b7e48589182d3c9,15,1,0.4,different_domain,morality,background
66313a1d5b7e48589182d3c9,16,4,0.08,different_domain,morality,background
66313a1d5b7e48589182d3c9,17,1,0.1,different_domain,morality,background
66313a1d5b7e48589182d3c9,18,2,0.25,different_domain,morality,background
66313a1d5b7e48589182d3c9,19,1,0.1,different_domain,morality,background
66313a1d5b7e48589182d3c9,20,5,0.05,different_domain,politics,background
66313a1d5b7e48589182d3c9,21,2,0.3,different_domain,politics,background
66313a1d5b7e48589182d3c9,22,2,0.15,different_domain,politics,background
66313a1d5b7e48589182d3c9,23,4,0.25,different_domain,politics,background
66313a1d5b7e48589182d3c9,24,5,0.5,different_domain,politics,background
66313a1d5b7e48589182d3c9,25,4,0.35,different_domain,preferences,background
66313a1d5b7e48589182d3c9,26,4,0.25,different_domain,preferences,background
66313a1d5b7e48589182d3c9,27,2,0.2,different_domain,preferences,background
66313a1d5b7e48589182d3c9,28,2,0.15,different_domain,preferences,background
66313a1d5b7e48589182d3c9,29,4,0.2,different_domain,preferences,background
66313a1d5b7e48589182d3c9,30,4,0.15,different_domain,religion,background
66313a1d5b7e48589182d3c9,31,1,0.25,different_domain,religion,background
66313a1d5b7e48589182d3c9,32,5,0.1,different_domain,religion,background
66313a1d5b7e48589182d3c9,33,1,0.25,different_domain,religion,background
66313a1d5b7e48589182d3c9,34,1,0.25,different_domain,religion,background
674dfdc114bae6f93158134d,1,5,0.25,different_domain,arbitrary,background
674dfdc114bae6f93158134d,2,5,0.2,different_domain,arbitrary,background
674dfdc114bae6f93158134d,3,4,0.35,different_domain,arbitrary,background
674dfdc114bae6f93158134d,4,5,0.0,different_domain,arbitrary,background
674dfdc114bae6f93158134d,5,5,0.1,matched,background,background
674dfdc114bae6f93158134d,6,1,0.7,same_domain,background,background
674dfdc114bae6f93158134d,7,1,0.05,same_domain,background,background
674dfdc114bae6f93158134d,8,5,0.3,same_domain,background,background
674dfdc114bae6f93158134d,9,5,0.1,same_domain,background,background
674dfdc114bae6f93158134d,10,5,0.1,different_domain,identity,background
674dfdc114bae6f93158134d,11,5,0.6,different_domain,identity,background
674dfdc114bae6f93158134d,12,5,0.5,different_domain,identity,background
674dfdc114bae6f93158134d,13,5,0.1,different_domain,identity,background
674dfdc114bae6f93158134d,14,2,0.2,different_domain,identity,background
674dfdc114bae6f93158134d,15,5,0.1,different_domain,morality,background
674dfdc114bae6f93158134d,16,1,0.25,different_domain,morality,background
674dfdc114bae6f93158134d,17,2,0.2,different_domain,morality,background
674dfdc114bae6f93158134d,18,1,0.4,different_domain,morality,background
674dfdc114bae6f93158134d,19,1,0.1,different_domain,morality,background
674dfdc114bae6f93158134d,20,5,0.05,different_domain,politics,background
674dfdc114bae6f93158134d,21,5,0.05,different_domain,politics,background
674dfdc114bae6f93158134d,22,3,0.3,different_domain,politics,background
674dfdc114bae6f93158134d,23,1,0.15,different_domain,politics,background
674dfdc114bae6f93158134d,24,4,0.2,different_domain,politics,background
674dfdc114bae6f93158134d,25,5,0.2,different_domain,preferences,background
674dfdc114bae6f93158134d,26,4,0.3,different_domain,preferences,background
674dfdc114bae6f93158134d,27,5,0.2,different_domain,preferences,background
674dfdc114bae6f93158134d,28,3,0.2,different_domain,preferences,background
674dfdc114bae6f93158134d,29,5,0.15,different_domain,preferences,background
674dfdc114bae6f93158134d,30,4,0.1,different_domain,religion,background
674dfdc114bae6f93158134d,31,5,0.1,different_domain,religion,background
674dfdc114bae6f93158134d,32,5,0.1,different_domain,religion,background
674dfdc114bae6f93158134d,33,5,0.15,different_domain,religion,background
674dfdc114bae6f93158134d,34,5,0.15,different_domain,religion,background
65d50a645355ef7756002e2b,1,4,0.4,different_domain,arbitrary,religion
65d50a645355ef7756002e2b,2,5,0.3,different_domain,arbitrary,religion
65d50a645355ef7756002e2b,3,1,0.1,different_domain,arbitrary,religion
65d50a645355ef7756002e2b,4,5,0.4,different_domain,arbitrary,religion
65d50a645355ef7756002e2b,5,2,0.2,different_domain,background,religion
65d50a645355ef7756002e2b,6,1,0.8,different_domain,background,religion
65d50a645355ef7756002e2b,7,5,0.4,different_domain,background,religion
65d50a645355ef7756002e2b,8,5,0.4,different_domain,background,religion
65d50a645355ef7756002e2b,9,5,0.1,different_domain,background,religion
65d50a645355ef7756002e2b,10,1,0.4,different_domain,identity,religion
65d50a645355ef7756002e2b,11,1,0.03,different_domain,identity,religion
65d50a645355ef7756002e2b,12,1,0.05,different_domain,identity,religion
65d50a645355ef7756002e2b,13,4,0.2,different_domain,identity,religion
65d50a645355ef7756002e2b,14,2,0.1,different_domain,identity,religion
65d50a645355ef7756002e2b,15,1,0.3,different_domain,morality,religion
65d50a645355ef7756002e2b,16,3,0.2,different_domain,morality,religion
65d50a645355ef7756002e2b,17,3,0.3,different_domain,morality,religion
65d50a645355ef7756002e2b,18,3,0.3,different_domain,morality,religion
65d50a645355ef7756002e2b,19,1,0.1,different_domain,morality,religion
65d50a645355ef7756002e2b,20,4,0.1,different_domain,politics,religion
65d50a645355ef7756002e2b,21,3,0.2,different_domain,politics,religion
65d50a645355ef7756002e2b,22,5,0.2,different_domain,politics,religion
65d50a645355ef7756002e2b,23,5,0.3,different_domain,politics,religion
65d50a645355ef7756002e2b,24,4,0.2,different_domain,politics,religion
65d50a645355ef7756002e2b,25,5,0.3,different_domain,preferences,religion
65d50a645355ef7756002e2b,26,5,0.2,different_domain,preferences,religion
65d50a645355ef7756002e2b,27,4,0.2,different_domain,preferences,religion
65d50a645355ef7756002e2b,28,4,0.3,different_domain,preferences,religion
65d50a645355ef7756002e2b,29,5,0.1,different_domain,preferences,religion
65d50a645355ef7756002e2b,30,4,0.01,same_domain,religion,religion
65d50a645355ef7756002e2b,31,1,0.5,same_domain,religion,religion
65d50a645355ef7756002e2b,32,2,0.1,same_domain,religion,religion
65d50a645355ef7756002e2b,33,1,1.0,same_domain,religion,religion
65d50a645355ef7756002e2b,34,1,0.8,matched,religion,religion
663ad3521b3d8f4931d80cd1,1,5,0.3,different_domain,arbitrary,preferences
663ad3521b3d8f4931d80cd1,2,5,0.2,different_domain,arbitrary,preferences
663ad3521b3d8f4931d80cd1,3,5,0.15,different_domain,arbitrary,preferences
663ad3521b3d8f4931d80cd1,4,5,0.35,different_domain,arbitrary,preferences
663ad3521b3d8f4931d80cd1,5,1,0.3,different_domain,background,preferences
663ad3521b3d8f4931d80cd1,6,1,0.5,different_domain,background,preferences
663ad3521b3d8f4931d80cd1,7,1,0.05,different_domain,background,preferences
663ad3521b3d8f4931d80cd1,8,3,0.15,different_domain,background,preferences
663ad3521b3d8f4931d80cd1,9,4,0.2,different_domain,background,preferences
663ad3521b3d8f4931d80cd1,10,5,0.35,different_domain,identity,preferences
663ad3521b3d8f4931d80cd1,11,4,0.15,different_domain,identity,preferences
663ad3521b3d8f4931d80cd1,12,5,0.6,different_domain,identity,preferences
663ad3521b3d8f4931d80cd1,13,2,0.25,different_domain,identity,preferences
663ad3521b3d8f4931d80cd1,14,5,0.35,different_domain,identity,preferences
663ad3521b3d8f4931d80cd1,15,1,0.35,different_domain,morality,preferences
663ad3521b3d8f4931d80cd1,16,1,0.3,different_domain,morality,preferences
663ad3521b3d8f4931d80cd1,17,2,0.15,different_domain,morality,preferences
663ad3521b3d8f4931d80cd1,18,2,0.25,different_domain,morality,preferences
663ad3521b3d8f4931d80cd1,19,1,0.1,different_domain,morality,preferences
663ad3521b3d8f4931d80cd1,20,4,0.2,different_domain,politics,preferences
663ad3521b3d8f4931d80cd1,21,2,0.3,different_domain,politics,preferences
663ad3521b3d8f4931d80cd1,22,1,0.15,different_domain,politics,preferences
663ad3521b3d8f4931d80cd1,23,4,0.3,different_domain,politics,preferences
663ad3521b3d8f4931d80cd1,24,5,0.6,different_domain,politics,preferences
663ad3521b3d8f4931d80cd1,25,5,1.0,same_domain,preferences,preferences
663ad3521b3d8f4931d80cd1,26,5,0.3,matched,preferences,preferences
663ad3521b3d8f4931d80cd1,27,1,0.25,same_domain,preferences,preferences
663ad3521b3d8f4931d80cd1,28,3,0.1,same_domain,preferences,preferences
663ad3521b3d8f4931d80cd1,29,5,0.2,same_domain,preferences,preferences
663ad3521b3d8f4931d80cd1,30,5,0.1,different_domain,religion,preferences
663ad3521b3d8f4931d80cd1,31,1,0.2,different_domain,religion,preferences
663ad3521b3d8f4931d80cd1,32,4,0.15,different_domain,religion,preferences
663ad3521b3d8f4931d80cd1,33,1,0.25,different_domain,religion,preferences
663ad3521b3d8f4931d80cd1,34,5,0.15,different_domain,religion,preferences
6533ed4d1f4d40995d982559,1,4,0.45,different_domain,arbitrary,morality
6533ed4d1f4d40995d982559,2,5,0.15,different_domain,arbitrary,morality
6533ed4d1f4d40995d982559,3,5,0.15,different_domain,arbitrary,morality
6533ed4d1f4d40995d982559,4,2,0.15,different_domain,arbitrary,morality
6533ed4d1f4d40995d982559,5,5,0.15,different_domain,background,morality
6533ed4d1f4d40995d982559,6,1,0.75,different_domain,background,morality
6533ed4d1f4d40995d982559,7,1,0.05,different_domain,background,morality
6533ed4d1f4d40995d982559,8,5,0.15,different_domain,background,morality
6533ed4d1f4d40995d982559,9,5,0.2,different_domain,background,morality
6533ed4d1f4d40995d982559,10,5,0.3,different_domain,identity,morality
6533ed4d1f4d40995d982559,11,5,0.8,different_domain,identity,morality
6533ed4d1f4d40995d982559,12,5,0.75,different_domain,identity,morality
6533ed4d1f4d40995d982559,13,1,0.3,different_domain,identity,morality
6533ed4d1f4d40995d982559,14,2,0.15,different_domain,identity,morality
6533ed4d1f4d40995d982559,15,5,0.0,same_domain,morality,morality
6533ed4d1f4d40995d982559,16,4,0.08,matched,morality,morality
6533ed4d1f4d40995d982559,17,2,0.25,same_domain,morality,morality
6533ed4d1f4d40995d982559,18,4,0.08,same_domain,morality,morality
6533ed4d1f4d40995d982559,19,1,0.05,same_domain,morality,morality
6533ed4d1f4d40995d982559,20,5,0.05,different_domain,politics,morality
6533ed4d1f4d40995d982559,21,1,0.3,different_domain,politics,morality
6533ed4d1f4d40995d982559,22,2,0.15,different_domain,politics,morality
6533ed4d1f4d40995d982559,23,1,0.1,different_domain,politics,morality
6533ed4d1f4d40995d982559,24,3,0.1,different_domain,politics,morality
6533ed4d1f4d40995d982559,25,5,0.2,different_domain,preferences,morality
6533ed4d1f4d40995d982559,26,5,0.2,different_domain,preferences,morality
6533ed4d1f4d40995d982559,27,2,0.2,different_domain,preferences,morality
6533ed4d1f4d40995d982559,28,3,0.2,different_domain,preferences,morality
6533ed4d1f4d40995d982559,29,5,0.1,different_domain,preferences,morality
6533ed4d1f4d40995d982559,30,4,0.2,different_domain,religion,morality
6533ed4d1f4d40995d982559,31,1,0.15,different_domain,religion,morality
6533ed4d1f4d40995d982559,32,4,0.25,different_domain,religion,morality
6533ed4d1f4d40995d982559,33,1,0.1,different_domain,religion,morality
6533ed4d1f4d40995d982559,34,4,0.25,different_domain,religion,morality
62dc24fa35bc6caa02048e3e,1,4,0.3,matched,arbitrary,arbitrary
62dc24fa35bc6caa02048e3e,2,4,0.15,same_domain,arbitrary,arbitrary
62dc24fa35bc6caa02048e3e,3,1,0.3,same_domain,arbitrary,arbitrary
62dc24fa35bc6caa02048e3e,4,2,0.2,same_domain,arbitrary,arbitrary
62dc24fa35bc6caa02048e3e,5,2,0.2,different_domain,background,arbitrary
62dc24fa35bc6caa02048e3e,6,1,0.8,different_domain,background,arbitrary
62dc24fa35bc6caa02048e3e,7,2,0.05,different_domain,background,arbitrary
62dc24fa35bc6caa02048e3e,8,4,0.25,different_domain,background,arbitrary
62dc24fa35bc6caa02048e3e,9,4,0.2,different_domain,background,arbitrary
62dc24fa35bc6caa02048e3e,10,4,0.15,different_domain,identity,arbitrary
62dc24fa35bc6caa02048e3e,11,1,0.02,different_domain,identity,arbitrary
62dc24fa35bc6caa02048e3e,12,5,0.6,different_domain,identity,arbitrary
62dc24fa35bc6caa02048e3e,13,4,0.2,different_domain,identity,arbitrary
62dc24fa35bc6caa02048e3e,14,4,0.15,different_domain,identity,arbitrary
62dc24fa35bc6caa02048e3e,15,5,0.05,different_domain,morality,arbitrary
62dc24fa35bc6caa02048e3e,16,4,0.05,different_domain,morality,arbitrary
62dc24fa35bc6caa02048e3e,17,4,0.3,different_domain,morality,arbitrary
62dc24fa35bc6caa02048e3e,18,2,0.25,different_domain,morality,arbitrary
62dc24fa35bc6caa02048e3e,19,3,0.2,different_domain,morality,arbitrary
62dc24fa35bc6caa02048e3e,20,3,0.2,different_domain,politics,arbitrary
62dc24fa35bc6caa02048e3e,21,1,0.35,different_domain,politics,arbitrary
62dc24fa35bc6caa02048e3e,22,3,0.3,different_domain,politics,arbitrary
62dc24fa35bc6caa02048e3e,23,5,0.15,different_domain,politics,arbitrary
62dc24fa35bc6caa02048e3e,24,4,0.2,different_domain,politics,arbitrary
62dc24fa35bc6caa02048e3e,25,5,0.15,different_domain,preferences,arbitrary
62dc24fa35bc6caa02048e3e,26,4,0.2,different_domain,preferences,arbitrary
62dc24fa35bc6caa02048e3e,27,1,0.1,different_domain,preferences,arbitrary
62dc24fa35bc6caa02048e3e,28,5,0.2,different_domain,preferences,arbitrary
62dc24fa35bc6caa02048e3e,29,4,0.1,different_domain,preferences,arbitrary
62dc24fa35bc6caa02048e3e,30,2,0.2,different_domain,religion,arbitrary
62dc24fa35bc6caa02048e3e,31,1,0.2,different_domain,religion,arbitrary
62dc24fa35bc6caa02048e3e,32,2,0.15,different_domain,religion,arbitrary
62dc24fa35bc6caa02048e3e,33,1,0.2,different_domain,religion,arbitrary
62dc24fa35bc6caa02048e3e,34,1,0.25,different_domain,religion,arbitrary
5e0e14d3ecb3ea56d7be5995,1,1,0.05,different_domain,arbitrary,politics
5e0e14d3ecb3ea56d7be5995,2,5,0.2,different_domain,arbitrary,politics
5e0e14d3ecb3ea56d7be5995,3,1,0.2,different_domain,arbitrary,politics
5e0e14d3ecb3ea56d7be5995,4,1,0.15,different_domain,arbitrary,politics
5e0e14d3ecb3ea56d7be5995,5,5,0.1,different_domain,background,politics
5e0e14d3ecb3ea56d7be5995,6,2,0.15,different_domain,background,politics
5e0e14d3ecb3ea56d7be5995,7,1,0.05,different_domain,background,politics
5e0e14d3ecb3ea56d7be5995,8,4,0.2,different_domain,background,politics
5e0e14d3ecb3ea56d7be5995,9,1,0.3,different_domain,background,politics
5e0e14d3ecb3ea56d7be5995,10,1,0.3,different_domain,identity,politics
5e0e14d3ecb3ea56d7be5995,11,1,0.02,different_domain,identity,politics
5e0e14d3ecb3ea56d7be5995,12,1,0.05,different_domain,identity,politics
5e0e14d3ecb3ea56d7be5995,13,1,0.3,different_domain,identity,politics
5e0e14d3ecb3ea56d7be5995,14,5,0.4,different_domain,identity,politics
5e0e14d3ecb3ea56d7be5995,15,1,0.5,different_domain,morality,politics
5e0e14d3ecb3ea56d7be5995,16,4,0.15,different_domain,morality,politics
5e0e14d3ecb3ea56d7be5995,17,4,0.4,different_domain,morality,politics
5e0e14d3ecb3ea56d7be5995,18,4,0.1,different_domain,morality,politics
5e0e14d3ecb3ea56d7be5995,19,2,0.1,different_domain,morality,politics
5e0e14d3ecb3ea56d7be5995,20,4,0.05,same_domain,politics,politics
5e0e14d3ecb3ea56d7be5995,21,1,0.3,same_domain,politics,politics
5e0e14d3ecb3ea56d7be5995,22,2,0.15,same_domain,politics,politics
5e0e14d3ecb3ea56d7be5995,23,2,0.0,same_domain,politics,politics
5e0e14d3ecb3ea56d7be5995,24,4,0.2,matched,politics,politics
5e0e14d3ecb3ea56d7be5995,25,5,0.3,different_domain,preferences,politics
5e0e14d3ecb3ea56d7be5995,26,5,0.2,different_domain,preferences,politics
5e0e14d3ecb3ea56d7be5995,27,5,0.1,different_domain,preferences,politics
5e0e14d3ecb3ea56d7be5995,28,5,0.2,different_domain,preferences,politics
5e0e14d3ecb3ea56d7be5995,29,2,0.2,different_domain,preferences,politics
5e0e14d3ecb3ea56d7be5995,30,2,0.2,different_domain,religion,politics
5e0e14d3ecb3ea56d7be5995,31,1,0.3,different_domain,religion,politics
5e0e14d3ecb3ea56d7be5995,32,1,0.35,different_domain,religion,politics
5e0e14d3ecb3ea56d7be5995,33,1,0.3,different_domain,religion,politics
5e0e14d3ecb3ea56d7be5995,34,2,0.15,different_domain,religion,politics
